,Unnamed: 0,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude,photo_url
556,755,1259-1261 24TH AVE,SAN FRANCISCO,CA,94122.0,1485000.0,3100.0,0.0,,,House For Sale,"http://www.zillow.com/homes/for_sale/15101806_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.764072,-122.482864,https://photos.zillowstatic.com/p_h/ISmm7jsx1kpyko1000000000.jpg
557,757,2526 Francisco St,San Francisco,CA,94123.0,5988000.0,3945.0,5.0,4.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15079935_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8005965,-122.4468295,https://photos.zillowstatic.com/p_h/ISqxiylxxseyqd1000000000.jpg
558,758,2341 Franklin St Apt 2,San Francisco,CA,94123.0,795000.0,1306.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15072862_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7960939,-122.425502,https://photos.zillowstatic.com/p_h/ISe48llftrl1o80000000000.jpg
559,759,290 Avila St,San Francisco,CA,94123.0,5695000.0,4306.0,5.0,5.0,3.0,House For Sale,"http://www.zillow.com/homes/for_sale/15070010_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8037614,-122.440785,https://photos.zillowstatic.com/p_h/IS6y1egjofia4c1000000000.jpg
560,760,3742 Divisadero St,San Francisco,CA,94123.0,2595000.0,2300.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15079619_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8043474,-122.4434423,https://photos.zillowstatic.com/p_h/ISirg2k6ti0ow80000000000.jpg
561,761,2171 Bay St # 2,San Francisco,CA,94123.0,1895000.0,1682.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15080051_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.801628,-122.442662,https://photos.zillowstatic.com/p_h/ISijebjrqownjt0000000000.jpg
562,762,2100 Green St Apt 406,San Francisco,CA,94123.0,2750000.0,1866.0,2.0,2.0,,Co-op For Sale,"http://www.zillow.com/homes/for_sale/80743767_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7965625,-122.4339368,https://photos.zillowstatic.com/p_h/ISa52a0luydzrb0000000000.jpg
563,763,1431 Jefferson St,San Francisco,CA,94123.0,2149000.0,1801.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/96043207_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.805332,-122.436097,https://photos.zillowstatic.com/p_h/ISy39tq8re9j8c0000000000.jpg
564,764,2200 Beach St,San Francisco,CA,94123.0,1150000.0,980.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2104258174_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8036358,-122.4455636,https://photos.zillowstatic.com/p_h/IS2zbfj8ocgbpc0000000000.jpg
565,765,2750 Lyon St,San Francisco,CA,94123.0,4995000.0,3100.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15080531_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7962757,-122.4467364,https://photos.zillowstatic.com/p_h/IS6yp0er6sgaxt0000000000.jpg
566,766,1468 Francisco St Apt 4,San Francisco,CA,94123.0,995000.0,984.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15070405_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.802882,-122.4294037,https://photos.zillowstatic.com/p_h/ISyfmn4yqp7lrb1000000000.jpg
567,767,61 Moulton St,San Francisco,CA,94123.0,1150000.0,1015.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/54854318_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7995903,-122.4336683,https://photos.zillowstatic.com/p_h/ISuoqp2mxpbanb0000000000.jpg
568,768,17 Casa Way,San Francisco,CA,94123.0,3400000.0,4130.0,0.0,,2.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2098833566_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.805161,-122.4385348,https://photos.zillowstatic.com/p_h/ISmmjkdoxr7hf51000000000.jpg
569,769,2727 Vallejo St,San Francisco,CA,94123.0,7900000.0,3955.0,5.0,6.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15080824_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.794033,-122.442241,https://photos.zillowstatic.com/p_h/ISql1t4vbvz0t51000000000.jpg
570,770,2566 Vallejo St,San Francisco,CA,94123.0,7200000.0,3960.0,5.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15072476_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.794947,-122.439558,https://photos.zillowstatic.com/p_h/IS-1qlwb08qyycf1.jpg
571,771,1915 Vallejo St,San Francisco,CA,94123.0,3125000.0,2442.0,3.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094558818_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7957729,-122.429305,https://photos.zillowstatic.com/p_h/ISyfuta5o9nrt41000000000.jpg
572,772,3135 Divisadero St,San Francisco,CA,94123.0,1520000.0,1549.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2094674518_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7986005,-122.4428283,https://photos.zillowstatic.com/p_h/ISif7n889bh4391000000000.jpg
573,773,2557 Filbert St,San Francisco,CA,94123.0,12000000.0,6085.0,6.0,4.0,19.0,House For Sale,"http://www.zillow.com/homes/for_sale/2094744212_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.796977,-122.441632,https://photos.zillowstatic.com/p_h/ISeozfz21rav700000000000.jpg
574,774,451 Avila St,San Francisco,CA,94123.0,4750000.0,3425.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15069592_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8054614,-122.4406735,https://photos.zillowstatic.com/p_h/ISyqvtxgr9p09v.jpg
575,775,3137 Divisadero St # A,San Francisco,CA,94123.0,719000.0,728.0,1.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2094675024_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7986073,-122.4427148,https://photos.zillowstatic.com/p_h/ISa95bq15397391000000000.jpg
576,776,2572 Greenwich St,San Francisco,CA,94123.0,5595000.0,4221.0,4.0,5.0,15.0,House For Sale,"http://www.zillow.com/homes/for_sale/15080233_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7983672,-122.4420353,https://photos.zillowstatic.com/p_h/ISalazdg3zb3u21000000000.jpg
577,777,3137 Divisadero St,San Francisco,CA,94123.0,1649000.0,1681.0,2.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2094674128_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7986073,-122.4427148,https://photos.zillowstatic.com/p_h/ISql9zqedjp1391000000000.jpg
578,778,3518 Webster St,San Francisco,CA,94123.0,3499000.0,2060.0,4.0,3.0,14.0,House For Sale,"http://www.zillow.com/homes/for_sale/15070158_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8032551,-122.4347912,https://photos.zillowstatic.com/p_h/ISalilk2prpsmd1000000000.jpg
579,779,3135-3137 DIVISADERO ST,SAN FRANCISCO,CA,94123.0,3888000.0,3958.0,0.0,,12.0,House For Sale,"http://www.zillow.com/homes/for_sale/15080234_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7986073,-122.4427148,https://photos.zillowstatic.com/p_h/ISirgqqzihtyy81000000000.jpg
580,780,2820 Scott St,San Francisco,CA,94123.0,29500000.0,14360.0,7.0,11.0,408.0,House For Sale,"http://www.zillow.com/homes/for_sale/2143821426_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.795901,-122.439948,https://photos.zillowstatic.com/p_h/ISyrj1nramyqto0000000000.jpg
581,784,1563 Francisco St,San Francisco,CA,94123.0,5150000.0,3256.0,4.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/79847344_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.802182,-122.430769,https://photos.zillowstatic.com/p_h/IS23zvakmdrfj11000000000.jpg
582,785,2652 Chestnut St,San Francisco,CA,94123.0,7395000.0,4870.0,5.0,7.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15080150_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7996437,-122.4470737,https://photos.zillowstatic.com/p_h/ISqdfa1c40jeyk0000000000.jpg
583,786,3159 Baker St,San Francisco,CA,94123.0,4998000.0,4680.0,6.0,4.0,37.0,House For Sale,"http://www.zillow.com/homes/for_sale/53153233_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8003356,-122.4465246,https://photos.zillowstatic.com/p_h/ISifzkpx3oy1jr1000000000.jpg
584,787,2008 Vallejo St,San Francisco,CA,94123.0,5100000.0,4500.0,5.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15072303_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.796069,-122.430538,https://photos.zillowstatic.com/p_h/IS66o4yys9tsl00000000000.jpg
585,789,2830 Filbert St,San Francisco,CA,94123.0,4499000.0,2700.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15080295_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7968714,-122.4462016,https://photos.zillowstatic.com/p_h/ISuc9cn3qtpx550000000000.jpg
586,790,2765 Filbert St,San Francisco,CA,94123.0,4200000.0,3772.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2096131667_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7966911,-122.4449608,https://photos.zillowstatic.com/p_h/ISyzx95haphsdd0000000000.jpg
587,791,3537 Fillmore St,San Francisco,CA,94123.0,3200000.0,3946.0,4.0,5.0,65.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096608234_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.802196,-122.436993,https://photos.zillowstatic.com/p_h/ISmqqwyfvj8ks20000000000.jpg
588,792,1706 Vallejo St,San Francisco,CA,94123.0,2150000.0,2069.0,3.0,2.0,183.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15072200_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.79659,-122.4256124,https://photos.zillowstatic.com/p_h/IS2z31vtu90hdd1000000000.jpg
589,793,3009 Baker St,San Francisco,CA,94123.0,2980000.0,2500.0,4.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2116671684_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.798805,-122.446277,https://photos.zillowstatic.com/p_h/ISm2c5tdyerkxd1000000000.jpg
590,795,1055 Gilman Ave,San Francisco,CA,94124.0,549000.0,950.0,2.0,1.0,2.0,House For Sale,"http://www.zillow.com/homes/for_sale/15154652_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.718622,-122.389363,https://photos.zillowstatic.com/p_h/IS2bhbdtltc2cm0000000000.jpg
591,796,1475 Thomas Ave,San Francisco,CA,94124.0,675000.0,1075.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15154197_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7289483,-122.3891654,https://photos.zillowstatic.com/p_h/ISecaw9mcalywd1000000000.jpg
592,797,1411 Hudson Ave,San Francisco,CA,94124.0,1995000.0,2493.0,3.0,2.5,,House For Sale,"http://www.zillow.com/homes/for_sale/2131392604_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.737845,-122.384928,https://photos.zillowstatic.com/p_h/IS621w4vdwpval0000000000.jpg
593,798,1641 La Salle Ave,San Francisco,CA,94124.0,1195000.0,3256.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2144611361_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7368958,-122.3896494,https://photos.zillowstatic.com/p_h/IS6mw59kxf92p60000000000.jpg
594,800,1266 Fitzgerald Ave,San Francisco,CA,94124.0,749000.0,1216.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15154332_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.721927,-122.392446,https://photos.zillowstatic.com/p_h/ISekok8zxxc9ji0000000000.jpg
595,801,11 Innes Ct # CGQ7N9,San Francisco,CA,94124.0,1135800.0,1399.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096475907_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7278323,-122.3690967,https://photos.zillowstatic.com/p_h/ISyrj1bi33xhvv0000000000.jpg
596,802,11 Innes Ct # KD6QAZ,San Francisco,CA,94124.0,580800.0,611.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096475909_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7278323,-122.3690967,https://photos.zillowstatic.com/p_h/ISqlhpsbzuokvv0000000000.jpg
597,803,11 Innes Ct # 61FP07,San Francisco,CA,94124.0,980800.0,1340.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094780417_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7278323,-122.3690967,https://photos.zillowstatic.com/p_h/ISa5iy52stfeqk0000000000.jpg
598,804,103 Cleo Rand Ln,San Francisco,CA,94124.0,849000.0,1150.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15153068_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.729703,-122.372124,https://photos.zillowstatic.com/p_h/ISmyogvfcd8bkk1000000000.jpg
599,806,28 Redondo St,San Francisco,CA,94124.0,548000.0,1010.0,2.0,2.0,19.0,House For Sale,"http://www.zillow.com/homes/for_sale/15154841_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.718347,-122.392583,https://photos.zillowstatic.com/p_h/ISuctntvrdar9p1000000000.jpg
600,807,613 La Salle Ave # 68,San Francisco,CA,94124.0,545000.0,1360.0,3.0,2.0,23.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15153137_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7273614,-122.3729162,https://photos.zillowstatic.com/p_h/ISuw0bcypfc6z70000000000.jpg
601,809,1721 Newcomb Ave,San Francisco,CA,94124.0,798000.0,1050.0,3.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15156292_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.736317,-122.392236,https://photos.zillowstatic.com/p_h/ISax717u4z1hjx0000000000.jpg
602,810,69 Bitting Ave,San Francisco,CA,94124.0,899000.0,1901.0,5.0,3.5,23.0,House For Sale,"http://www.zillow.com/homes/for_sale/15159050_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7268641,-122.3986841,https://photos.zillowstatic.com/p_h/ISe0pvxjwgzc9m1000000000.jpg
603,811,1514 Quesada Ave,San Francisco,CA,94124.0,749000.0,,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15156505_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.73174,-122.388098,https://photos.zillowstatic.com/p_h/IS6itknpzk50pu0000000000.jpg
604,813,5900 3rd St Unit 2212,San Francisco,CA,94124.0,629000.0,825.0,1.0,1.0,24.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/122246383_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7247698,-122.3951423,https://photos.zillowstatic.com/p_h/ISu8aixesyahmf0000000000.jpg
605,814,192 Coleman St,San Francisco,CA,94124.0,1079800.0,1212.0,2.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094813911_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7273661,-122.3688885,https://photos.zillowstatic.com/p_h/ISeobxkswfinxq1000000000.jpg
606,815,50 Jerrold Ave # 409,San Francisco,CA,94124.0,980800.0,1340.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094813934_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7277605,-122.3695908,https://photos.zillowstatic.com/p_h/ISqxq87fg3jgu41000000000.jpg
607,819,1028 Newhall St,San Francisco,CA,94124.0,590000.0,1192.0,5.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15155934_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7379513,-122.3904055,https://photos.zillowstatic.com/p_h/ISu4vjxaf311bo1000000000.jpg
608,820,2926 Arelious Walker Dr,San Francisco,CA,94124.0,469000.0,780.0,2.0,1.0,65.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095261891_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7184297,-122.3851421,https://photos.zillowstatic.com/p_h/ISm282c76snq510000000000.jpg
609,823,807-809 NEWHALL ST,SAN FRANCISCO,CA,94124.0,698888.0,1400.0,3.0,1.0,32.0,House For Sale,"http://www.zillow.com/homes/for_sale/15155805_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.739112,-122.38876,https://photos.zillowstatic.com/p_h/IS6e2hrnel9nva0000000000.jpg
610,845,6 Carpenter Ct,San Francisco,CA,94124.0,759000.0,1600.0,3.0,2.0,235.0,House For Sale,"http://www.zillow.com/homes/for_sale/15153303_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.734512,-122.385041,https://photos.zillowstatic.com/p_h/ISmi8dhkpcqed81000000000.jpg
611,846,1595 Thomas Ave,San Francisco,CA,94124.0,789800.0,1774.0,3.0,1.0,186.0,House For Sale,"http://www.zillow.com/homes/for_sale/15157734_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7301899,-122.3913178,https://photos.zillowstatic.com/p_h/ISin1glv8sdt891000000000.jpg
612,847,215 Middle Point Rd,San Francisco,CA,94124.0,788888.0,1230.0,4.0,5.0,33.0,House For Sale,"http://www.zillow.com/homes/for_sale/15153188_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.733726,-122.379529,https://photos.zillowstatic.com/p_h/ISyjxi3we9e6na0000000000.jpg
613,849,Palou Ave,San Francisco,CA,94124.0,774800.0,,,,31.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094875546_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7337659,-122.3905246,https://photos.zillowstatic.com/p_h/ISmmzovlwhsvti0000000000.jpg
614,850,1947 Oakdale Ave # 2,San Francisco,CA,94124.0,1225000.0,1349.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094995307_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.738089,-122.39703,https://photos.zillowstatic.com/p_h/ISifv145f8zxfd1000000000.jpg
615,851,1667 Silver Ave,San Francisco,CA,94124.0,1150000.0,,5.0,2.0,71.0,For Sale by Owner,"http://www.zillow.com/homes/for_sale/2128171278_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.733267,-122.404604,OOPS
616,852,101 Cleo Rand Ln,San Francisco,CA,94124.0,749999.0,1150.0,2.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15153069_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.729703,-122.372124,https://photos.zillowstatic.com/p_h/ISirw2bcdo20es1000000000.jpg
617,853,5800 3rd St Unit 1212,San Francisco,CA,94124.0,729000.0,1039.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/119685062_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7253042,-122.3947616,https://photos.zillowstatic.com/p_h/ISmig3z1i30wmt1000000000.jpg
618,854,1635-1637 PALOU AVE,SAN FRANCISCO,CA,94124.0,774800.0,1600.0,0.0,,31.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15156600_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.734208,-122.391847,https://photos.zillowstatic.com/p_h/ISmywq8jqajl5z0000000000.jpg
619,855,50 Jerrold Ave # 215,San Francisco,CA,94124.0,925800.0,1251.0,3.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095230699_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7277605,-122.3695908,https://photos.zillowstatic.com/p_h/ISmis8r4zcx2jf1000000000.jpg
620,856,1065 Innes Ave,San Francisco,CA,94124.0,1499000.0,7496.0,0.0,,34.0,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/2103534230_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.733439,-122.378833,https://photos.zillowstatic.com/p_h/IS6ihf7glgf8251000000000.jpg
621,857,1731 Oakdale Ave,San Francisco,CA,94124.0,999999.0,,0.0,,103.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095751521_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.736012,-122.393363,https://photos.zillowstatic.com/p_h/IS23rha0txwglx0000000000.jpg
622,858,1979 Oakdale Ave,San Francisco,CA,94124.0,900000.0,1370.0,2.0,1.0,52.0,House For Sale,"http://www.zillow.com/homes/for_sale/15156345_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.738408,-122.397593,https://photos.zillowstatic.com/p_h/ISyjha6gcd2b7x0000000000.jpg
623,861,198 Cresta Vista Dr,San Francisco,CA,94127.0,1595000.0,1824.0,4.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15136469_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7353965,-122.4556013,https://photos.zillowstatic.com/p_h/ISap91u6qxgiw80000000000.jpg
624,862,107 Marietta Dr,San Francisco,CA,94127.0,1899000.0,2264.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15134510_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.741141,-122.448048,https://photos.zillowstatic.com/p_h/ISegpa2b5lpy9j0000000000.jpg
625,863,11 San Jacinto Way,San Francisco,CA,94127.0,6800000.0,6383.0,4.0,4.5,8.0,House For Sale,"http://www.zillow.com/homes/for_sale/15138231_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7352805,-122.4632487,https://photos.zillowstatic.com/p_h/IS6yp4lz0mol621000000000.jpg
626,864,30 Santa Clara Ave,San Francisco,CA,94127.0,3675000.0,4000.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15135692_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.738485,-122.4662169,https://photos.zillowstatic.com/p_h/ISugsplnj86sef0000000000.jpg
627,865,250 Urbano Dr,San Francisco,CA,94127.0,1598000.0,1520.0,3.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15187180_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7258244,-122.4676567,https://photos.zillowstatic.com/p_h/ISibwznqxvh83s0000000000.jpg
628,866,1 Stanford Heights Ave,San Francisco,CA,94127.0,998000.0,943.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15136304_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7342129,-122.450265,https://photos.zillowstatic.com/p_h/ISugs1rnkn555u0000000000.jpg
629,867,0 Happy Trails Hwy N,Apple Valley,CA,94127.0,30000.0,,0.0,,16.0,Lot/Land For Sale,"http://www.zillow.com/homes/for_sale/2115421502_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",34.5315811,-117.2302831,https://photos.zillowstatic.com/p_h/ISaxbghvt0y2kc0000000000.jpg
630,868,945 Teresita Blvd,San Francisco,CA,94127.0,1145000.0,1589.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15137098_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7341158,-122.4474793,https://photos.zillowstatic.com/p_h/ISyn088k7c85cp1000000000.jpg
631,869,476 Joost Ave,San Francisco,CA,94127.0,1075000.0,1265.0,3.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15138522_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.732572,-122.446099,https://photos.zillowstatic.com/p_h/ISek8kdqc2ua8k1000000000.jpg
632,883,406 Lansdale Ave,San Francisco,CA,94127.0,2900000.0,4509.0,4.0,4.0,40.0,House For Sale,"http://www.zillow.com/homes/for_sale/15135851_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7359722,-122.4571359,https://photos.zillowstatic.com/p_h/ISmysf9tws8mc70000000000.jpg
